1 1.481
51 5.425
101 7.783
151 9.59
201 19.38
251 19.101
301 12.256
351 26.967
401 29.056
451 24.565
501 21.449
551 21.907
601 25.59
651 29.671
701 47.4
751 29.83
801 46.116
851 37.811
901 41.138
951 57.247
