%% LaTeX2e file `VinPar12.dat'
%% generated by the `filecontents' environment
%% from source `Lab3' on 2020/11/14.
%%
 1 86.3
 2 52.5
 4 44.6
 8 36.2
 16 37.8
 32 62.3
